# Index   ID                               RA                   DEC                    x0           y0           a            b           eps                   pa           mag                  magerr        
  153     frame-r-003927-4-0058.fits.bz2   236.38980649270712   30.14734871136784      1128.3204    1224.9606    22.640997    7.9129505   0.650503442935839     -44.799877   17.005983514781864   0.0018442906  
  154     frame-r-003958-3-0100.fits.bz2   243.90748719035534   31.321275813166757     1890.0682    100.42839    23.26054     4.951085    0.787146601067731     -32.506638   17.33422950948952    0.0019345945  
  155     frame-r-003964-4-0109.fits.bz2   228.98475596730268   43.16677382430078      117.48003    304.86255    14.446202    10.445844   0.27691416747460684   -36.481678   16.08171250335655    9.0307003E-4  
  156     frame-r-003964-5-0124.fits.bz2   232.08020591405096   42.35473531757403      1915.5449    1098.977     13.38402     3.2909353   0.7541145859016947    58.99684     18.46633870449376    0.005852762   
  157     frame-r-003972-3-0090.fits.bz2   237.277567412117     9.022691571645424      1324.3068    269.54477    8.57226      4.98344     0.4186550571261255    68.377884    18.056515426631446   0.0037422858  
  158     frame-r-003992-2-0163.fits.bz2   245.14369778296864   25.462393072241095     497.22278    1311.3369    13.470002    8.015655    0.40492547811054513   63.226025    19.523956121969587   0.01430547    
  159     frame-r-003997-2-0063.fits.bz2   243.83369892706548   26.62454632173374      447.14584    1409.514     16.723396    8.925659    0.46627712457445847   43.484722    16.07225132135308    7.219041E-4   
  160     frame-r-003997-2-0054.fits.bz2   242.6293200910141    27.499572097882908     940.8194     1083.8859    24.8036      9.072684    0.6342190649744391    80.27347     17.96466168382712    0.003531974   
  161     frame-r-004002-5-0214.fits.bz2   241.00393176497195   25.955423708505798     673.4824     225.68779    16.381273    10.174171   0.3789145080483062    -11.557399   16.065039606764255   6.1055564E-4  
  162     frame-r-004003-4-0042.fits.bz2   250.06100606169863   23.021763134299135     1179.4524    1000.0086    20.027706    17.918272   0.10532579218009275   39.614754    18.122294659747237   0.005156357   
  163     frame-r-004010-5-0186.fits.bz2   241.2498273483037    23.658351672872097     713.41766    752.2514     14.871713    7.2085905   0.5152817634390874    -57.85913    17.558997561228527   0.0024645245  
  164     frame-r-004010-4-0172.fits.bz2   238.98648233616808   24.342015257726036     525.4445     417.33694    6.6467404    4.4088874   0.3366842791092006    12.326776    18.29412471060338    0.003649654   
  165     frame-r-004136-2-0199.fits.bz2   57.120201805646225   -0.6843832685448008    1426.3604    1062.0332    5.707904     4.528597    0.20660946645213363   -9.094845    17.444507542935977   0.001890702   
  166     frame-r-004204-4-0090.fits.bz2   117.29145877305675   46.46201833703652      1330.5396    621.2039     7.856289     7.0669317   0.10047457520974601   59.899048    19.474910482825855   0.015317719   
  167     frame-r-004207-4-0059.fits.bz2   313.29331887884507   0.23247910732152977    280.1276     1276.3037    13.548344    12.751083   0.05884564194708963   -60.629826   17.239166649629826   0.0017767227  
  168     frame-r-004207-3-0218.fits.bz2   336.9887982487963    -0.11590436458241966   928.3638     312.52667    12.189322    6.275212    0.485187773364261     -42.92381    19.585738419304985   0.014600182   
  169     frame-r-004208-3-0161.fits.bz2   126.97414813877506   55.15875698811808      117.22231    1337.3342    21.759794    10.958401   0.49639224525746883   57.82515     17.028515660239744   0.002382933   
  170     frame-r-004208-3-0077.fits.bz2   116.09789523942446   44.527688040117766     1306.2052    191.14621    15.321097    10.028929   0.3454170416126209    1.1467053    16.821355804225057   0.0014800335  
  171     frame-r-004208-5-0033.fits.bz2   111.09079659281902   39.01900475609315      1117.591     69.184       8.163751     4.6129265   0.4349501228050683    8.464334     17.758982690762682   0.0029297313  
  172     frame-r-004263-2-0447.fits.bz2   49.584104732447756   -0.8246700678196661    213.48848    358.9668     13.000408    10.499121   0.19240065388717031   20.592722    16.651035967417187   0.0012720106  
  173     frame-r-004263-3-0425.fits.bz2   46.347027113444916   -0.2421534910872665    1694.1245    874.0155     14.155918    8.091045    0.4284337476382669    -84.902626   16.95502357088788    0.0028814292  
  174     frame-r-004263-4-0212.fits.bz2   14.374416687651532   0.10313682701832376    1018.60345   89.12941     12.757326    8.875811    0.30425772610968793   -27.807001   19.08555437032735    0.009430277   
  175     frame-r-004264-4-0153.fits.bz2   124.06405419917603   57.530458542319266     729.7197     795.5402     11.827035    9.154699    0.22595147473563737   49.85012     16.767852812005486   0.0013884234  
  176     frame-r-004294-3-0014.fits.bz2   111.93816164132792   42.18066410155433      1801.5763    406.8421     16.29985     6.240741    0.617128930634331     -61.90774    17.743733263073008   0.0029710839  
  177     frame-r-004335-3-0187.fits.bz2   138.253953624789     29.53814330460447      1019.2754    613.30963    15.984101    5.731316    0.6414364498822924    43.249813    17.2698256319587     0.002479164   
  178     frame-r-004335-2-0189.fits.bz2   138.79661757478618   29.25261446115455      533.3754     483.3255     14.166328    4.528658    0.6803223813538695    31.940264    17.547104197115203   0.002669697   
  179     frame-r-004469-3-0127.fits.bz2   129.50557637841123   25.32752891462056      1218.1084    375.49133    11.805246    9.088556    0.23012565769489257   -67.13093    16.09433802601198    7.0686435E-4  
  180     frame-r-004469-4-0288.fits.bz2   154.63616093081671   36.26217189866368      1207.087     283.39127    6.881242     5.1233187   0.255465990005874     56.04311     15.68599616553633    0.0010205797  
  181     frame-r-004469-2-0172.fits.bz2   136.24992290204068   28.347690458404138     943.6885     189.65543    7.315862     5.4322777   0.2574658051231693    -83.80335    16.849397189285607   0.0014502349  
  182     frame-r-004469-4-0125.fits.bz2   128.95142705402213   25.575323250502883     1728.1107    442.26297    6.042237     4.2949586   0.28917740234287403   87.06226     17.00021579227332    0.0021732766  
  183     frame-r-004469-4-0252.fits.bz2   148.48455315720824   34.31537732776713      825.4329     334.4228     12.795828    3.8494847   0.6991609530856464    46.446724    18.10677166461905    0.0045494144  
  184     frame-r-004503-3-0106.fits.bz2   206.35535662696785   3.8067081372037967     1026.6503    1343.6534    17.46167     7.672213    0.5606254728213281    85.43065     15.751543230669327   6.3767907E-4  
  185     frame-r-004508-5-0111.fits.bz2   128.6556529024003    23.573306867107828     437.96228    204.04607    4.860599     2.2758179   0.531782420232568     58.016987    16.951199817134366   0.0012751673  
  186     frame-r-004512-4-0050.fits.bz2   204.22659291663692   36.23368441183089      913.6834     1127.895     6.411723     3.0976427   0.5168782712540763    -36.894096   17.431572000301003   0.0019286707  
  187     frame-r-004518-4-0073.fits.bz2   137.9834512759923    27.89935837660557      445.59573    790.9803     10.31382     4.956932    0.519389324227105     -20.308254   17.397935978949768   0.0023092735  
  188     frame-r-004552-6-0106.fits.bz2   185.94402544970907   36.15277808355071      1040.4243    156.20868    15.899987    10.170118   0.36036941413851464   30.453175    15.700546088669196   7.545573E-4   
  189     frame-r-004570-5-0207.fits.bz2   239.5934723511622    22.904279680646255     970.36414    653.9145     4.7609315    3.3569555   0.2948952321620254    23.614084    17.109733909971272   0.0013069327  
  190     frame-r-004599-4-0103.fits.bz2   185.3197345937502    32.78222690087788      727.05597    513.03613    18.094378    3.880817    0.785523602966623     67.538605    18.525663901013747   0.0046314998  
  191     frame-r-004623-4-0231.fits.bz2   195.7569437676765    32.21077757161425      1593.43      1238.1034    21.264627    3.7860126   0.8219572532356199    -85.09726    14.960231727559943   0.002666906   
  192     frame-r-004646-1-0352.fits.bz2   246.67057496956173   14.3788005317608       1917.5374    638.735      6.765907     5.836311    0.13739414390413585   -71.9342     17.570599703692512   0.0024310367  
  193     frame-r-004649-6-0107.fits.bz2   199.06636770875141   30.264498912041027     1592.8861    448.9764     10.48093     8.865217    0.15415740778728615   -42.242657   15.924539672474964   7.856463E-4   
  194     frame-r-004649-2-0417.fits.bz2   246.75032430435584   14.46326406295752      1007.13666   586.5288     10.708512    3.9954565   0.6268896649693254    11.291487    17.590184312131605   0.002531772   
  195     frame-r-004649-6-0126.fits.bz2   202.300906516266     29.826389400366445     1087.7434    352.04968    11.926669    4.0889745   0.6571570402431727    38.598953    18.53875539265731    0.0039642346  
  196     frame-r-004670-4-0328.fits.bz2   246.89841328595932   14.198531657623436     1670.889     1207.7118    8.377253     6.4884033   0.22547363676374577   -67.76501    18.243862208052317   0.003754946   
  197     frame-r-004849-5-0806.fits.bz2   52.621268899675016   0.7520244005593586     1184.9463    667.4008     13.487455    11.779311   0.1266468729645438    84.21212     17.2965852195122     0.00189375    
  198     frame-r-005037-3-0032.fits.bz2   118.51864498093332   13.954080271900747     1456.7299    947.3759     20.242659    7.3291793   0.6379339641101498    85.0599      18.00631704829677    0.0058517326  
  199     frame-r-005037-2-0097.fits.bz2   127.63199887786023   18.20600291609932      1613.3099    866.3313     12.992998    8.892369    0.31560298862510405   64.12623     17.479298358681586   0.0019106417  
  200     frame-r-005037-4-0034.fits.bz2   118.69319842480843   14.359408237126395     90.52645     1380.2654    7.8596067    4.488458    0.42892078811017353   -21.152258   17.276224998497508   0.0015767544  
  201     frame-r-005037-4-0033.fits.bz2   118.45540949773977   14.400726263454075     1448.4155    1104.3109    9.836312     4.228075    0.5701564773463876    -67.09061    17.943698669760355   0.0027115569  
  202     frame-r-005045-5-0044.fits.bz2   118.17783869671001   14.840747680472761     412.33066    1249.3104    15.427324    13.7603655  0.10805234271348674   5.839218     16.632573543861533   0.0013858926  
  203     frame-r-005045-4-0047.fits.bz2   118.73191278353198   14.716829200778482     846.0419     846.67       11.154073    6.61042     0.4073537083718207    75.70096     17.763662320913514   0.0032441295  
  204     frame-r-005071-6-0035.fits.bz2   119.5056485853962    14.702630790909945     550.89075    798.3515     17.867601    14.041693   0.21412544414888157   -48.287544   16.999576225467898   0.002305704   
  205     frame-r-005071-5-0156.fits.bz2   137.0497797393219    22.004020618902643     1651.5972    1209.8351    14.012055    10.382066   0.25906185780743796   -68.72689    16.53250913979636    0.0011723423  
  206     frame-r-005071-3-0146.fits.bz2   135.8545110138295    20.667505759492244     1811.0685    884.3177     18.581482    11.599035   0.3757744941980409    51.120975    16.311034326549535   0.0010263507  
  207     frame-r-005087-2-0272.fits.bz2   194.37995269100261   26.512257378807853     1607.2579    295.37817    21.853872    7.2406635   0.6686782323974443    9.593414     16.93783873915068    0.001519519   
  208     frame-r-005087-4-0315.fits.bz2   201.71364591780969   26.5912537341138       903.4816     999.20514    5.91433      3.4091504   0.4235779200687144    -20.319847   15.539991869561312   3.730413E-4   
  209     frame-r-005087-4-0311.fits.bz2   201.09330666396076   26.781560097838092     1961.4595    1222.6427    16.215147    4.9455023   0.6950072484695946    24.192625    17.1500069306686     0.0015050079  
  210     frame-r-005115-6-0151.fits.bz2   195.18430022438048   28.337266168021372     1479.6423    1146.0063    10.996922    5.788293    0.47364426154882244   43.87287     15.848511280908301   5.344706E-4   
  211     frame-r-005115-5-0151.fits.bz2   195.02296668282042   27.807625161175036     393.76947    244.99963    14.718724    5.367174    0.635350591532255     5.819665     16.251713830439925   7.7222893E-4  
  212     frame-r-005115-6-0159.fits.bz2   196.47286591604953   28.11252295700903      339.8367     718.02234    16.584929    9.259809    0.4416732806031306    -21.726181   16.770327801518818   0.003557802   
  213     frame-r-005183-3-0315.fits.bz2   179.46344416579927   22.258111997703807     646.5443     416.16556    13.784788    9.545348    0.30754480953932695   21.419024    15.722718108616853   4.7091104E-4  
  214     frame-r-005183-5-0484.fits.bz2   206.83029584923867   21.833791066857057     1572.9932    563.65015    15.913616    9.639384    0.39426815376216195   -76.834915   16.493130030992056   0.0012169163  
  215     frame-r-005183-5-0463.fits.bz2   203.56063018285113   22.182779394911506     1077.1759    1408.466     9.0445       3.5570862   0.606712786776494     87.562256    16.4197042184998     0.0012125132  
  216     frame-r-005183-2-0129.fits.bz2   150.04496586868663   18.20168196145237      915.23       347.15558    13.741679    5.0759964   0.6306130859263995    32.711773    17.92261548149821    0.0037746655  
  217     frame-r-005224-3-0340.fits.bz2   206.62657612513834   23.09718805725463      824.8254     449.68744    12.79905     8.6903105   0.32101909907375925   35.361576    15.185920968222668   5.1461504E-4  
  218     frame-r-005817-3-0041.fits.bz2   32.87814220790188    14.300453026748592     538.9565     798.25903    16.707802    8.276265    0.5046466914080021    -78.11527    15.828628820678219   7.680909E-4   
  219     frame-r-006122-5-0128.fits.bz2   257.077445357665     64.57593447895698      1104.1913    443.83282    6.528834     2.9662242   0.5456732090293611    -20.357828   16.937584662132945   0.0011560706  
  220     frame-r-006573-2-0197.fits.bz2   112.46778559422555   39.891489115398834     855.14636    696.36017    17.811855    5.8787975   0.6699502943404828    20.400608    17.15638583385285    0.002052446   
  221     frame-r-006573-2-0225.fits.bz2   117.70561064471761   40.946186308274356     1303.3239    77.85456     6.7828794    3.0639427   0.5482828870582602    67.620285    18.305744144134685   0.004864152   
  222     frame-r-006574-1-0163.fits.bz2   140.949840360118     2.112811262507874      599.9933     1159.7219    15.842699    11.540084   0.27158345935878725   -58.60284    17.532175394368682   0.003033828   
  223     frame-r-006597-3-0166.fits.bz2   119.9443085794415    18.40172852361112      1317.6057    1232.4418    28.37385     6.7010584   0.7638297798853522    86.906586    16.417587917255055   0.001045594   
  224     frame-r-006597-3-0166.fits.bz2   119.93042341192952   18.46770706650637      1918.0455    1348.925     8.029898     2.4963057   0.6891236102874532    -87.41905    18.263395277034114   0.003846399   
  225     frame-r-006709-1-0036.fits.bz2   119.73827989665907   32.61224434280488      356.40585    877.4833     14.6298065   13.750517   0.0601026062784904    -60.056778   16.39515564465788    9.257485E-4   
  226     frame-r-006727-5-0071.fits.bz2   120.67463404122287   34.94462848622234      1816.1587    1417.9985    16.571453    13.993374   0.15557350342181842   -62.5793     17.393947243610615   0.0028137567  
  227     frame-r-006727-2-0036.fits.bz2   115.04288184349875   32.2062857704105       1452.3138    1101.0319    23.240889    5.310134    0.7715176041673794    -2.6237066   18.400694979068156   0.004630532   
  228     frame-r-006727-3-0059.fits.bz2   118.81305401543598   33.64214947061379      1740.1005    1125.0236    6.755396     2.6621935   0.6059159966343942    -32.706474   17.217985879184106   0.0014269996  
  229     frame-r-006728-3-0055.fits.bz2   117.30051621408393   17.56617056780028      1220.2783    1033.2278    11.444297    10.12975    0.11486480995730897   25.791504    17.230591014844986   0.0016878158  
  230     frame-r-006728-5-0093.fits.bz2   122.46516058001404   20.429370385351444     858.8425     253.70215    5.4704533    2.3731477   0.5661881072999928    -60.02689    17.03449737509014    0.0014786207  
  231     frame-r-007717-1-0583.fits.bz2   37.92988838291104    0.9043663458459713     665.8261     346.4177     14.122609    13.164093   0.06787102864633587   61.683067    17.819389257356367   0.003804099   
  232     frame-r-007845-1-0089.fits.bz2   21.846692186704434   15.553714726567534     308.3745     1109.9125    9.98055      7.6019516   0.23832337897210076   -1.3310629   17.529240316453897   0.003713417   
  233     frame-r-008062-1-0110.fits.bz2   32.064909687945864   1.195392176729121      253.18216    915.2691     15.165305    11.817249   0.22077076590282885   -80.258064   16.283956458644155   0.0010675448  
